kepid,orbital_period,transit_duration_hr,transit_depth_ppm,planet_radius_earth,stellar_temp_k,stellar_radius_solar,stellar_mass_solar,impact_parameter,equilibrium_temp,signal_to_noise,target,source,tid,stellar_density,duration_over_period,depth_per_planet_radius,target_id,exominer_score
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.127
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.368
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.368
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.368
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.368
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.247
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.247
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.247
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.247
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.223
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.223
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.223
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.223
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.127
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.127
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.127
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.127
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
,12.5187279,5.38,2320.0,5.58857,5729.0,0.98,,,1393.0,,1,TESS,142276270.0,,0.017906505174584256,74.28251183421962,142276270.0,0.927
